payment_id,order_id,payment_date,payment_method,payment_status,amount,source_system,created_at,updated_at
PAY000178,ORD000198,2026-06-02T23:49:00+07:00,card,success,5976000.00,seed,2026-06-02T23:49:00+07:00,2026-06-02T23:49:00+07:00
PAY000179,ORD000200,2026-05-24T02:43:00+07:00,bank_transfer,success,8147000.00,seed,2026-05-24T02:43:00+07:00,2026-05-24T02:43:00+07:00
PAY000180,ORD000201,2026-04-29T21:35:00+07:00,e_wallet,pending,27445000.00,seed,2026-04-29T21:35:00+07:00,2026-04-29T21:35:00+07:00
PAY000181,ORD000202,2026-03-14T16:45:00+07:00,card,success,7677000.00,seed,2026-03-14T16:45:00+07:00,2026-03-14T16:45:00+07:00
PAY000182,ORD000203,2026-01-07T07:02:00+07:00,bank_transfer,success,15859500.00,seed,2026-01-07T07:02:00+07:00,2026-01-07T07:02:00+07:00
PAY000183,ORD000204,2026-01-27T06:53:00+07:00,bank_transfer,success,3502000.00,seed,2026-01-27T06:53:00+07:00,2026-01-27T06:53:00+07:00
PAY000184,ORD000205,2026-03-03T19:30:00+07:00,cash,success,13910000.00,seed,2026-03-03T19:30:00+07:00,2026-03-03T19:30:00+07:00
PAY000185,ORD000206,2026-05-29T03:09:00+07:00,card,success,24194000.00,seed,2026-05-29T03:09:00+07:00,2026-05-29T03:09:00+07:00
PAY000186,ORD000208,2026-01-16T15:30:00+07:00,e_wallet,success,17466000.00,seed,2026-01-16T15:30:00+07:00,2026-01-16T15:30:00+07:00
PAY000187,ORD000209,2026-02-05T19:10:00+07:00,e_wallet,success,13983000.00,seed,2026-02-05T19:10:00+07:00,2026-02-05T19:10:00+07:00
PAY000188,ORD000210,2026-04-18T23:52:00+07:00,e_wallet,success,10783000.00,seed,2026-04-18T23:52:00+07:00,2026-04-18T23:52:00+07:00
PAY000189,ORD000211,2026-04-16T00:54:00+07:00,cash,failed,2660500.00,seed,2026-04-16T00:54:00+07:00,2026-04-16T00:54:00+07:00
PAY000190,ORD000213,2026-03-24T00:43:00+07:00,e_wallet,success,6697500.00,seed,2026-03-24T00:43:00+07:00,2026-03-24T00:43:00+07:00
PAY000191,ORD000214,2026-03-18T18:39:00+07:00,cash,success,25262000.00,seed,2026-03-18T18:39:00+07:00,2026-03-18T18:39:00+07:00
PAY000192,ORD000215,2026-01-22T18:18:00+07:00,e_wallet,success,9081000.00,seed,2026-01-22T18:18:00+07:00,2026-01-22T18:18:00+07:00
PAY000193,ORD000216,2026-01-16T17:11:00+07:00,bank_transfer,success,5299000.00,seed,2026-01-16T17:11:00+07:00,2026-01-16T17:11:00+07:00
PAY000194,ORD000217,2026-02-01T21:52:00+07:00,bank_transfer,success,6870000.00,seed,2026-02-01T21:52:00+07:00,2026-02-01T21:52:00+07:00
PAY000195,ORD000218,2026-04-15T06:58:00+07:00,cash,success,17550000.00,seed,2026-04-15T06:58:00+07:00,2026-04-15T06:58:00+07:00
PAY000196,ORD000219,2026-04-22T18:26:00+07:00,cash,success,18330000.00,seed,2026-04-22T18:26:00+07:00,2026-04-22T18:26:00+07:00
PAY000197,ORD000220,2026-02-06T08:43:00+07:00,e_wallet,success,18210000.00,seed,2026-02-06T08:43:00+07:00,2026-02-06T08:43:00+07:00
PAY000198,ORD000222,2026-01-27T02:56:00+07:00,bank_transfer,success,6350000.00,seed,2026-01-27T02:56:00+07:00,2026-01-27T02:56:00+07:00
PAY000199,ORD000223,2026-01-17T05:34:00+07:00,bank_transfer,success,15216500.00,seed,2026-01-17T05:34:00+07:00,2026-01-17T05:34:00+07:00
PAY000200,ORD000224,2026-01-24T15:10:00+07:00,e_wallet,pending,3526500.00,seed,2026-01-24T15:10:00+07:00,2026-01-24T15:10:00+07:00
PAY000201,ORD000225,2026-01-16T04:54:00+07:00,cash,success,7680000.00,seed,2026-01-16T04:54:00+07:00,2026-01-16T04:54:00+07:00
PAY000202,ORD000226,2026-04-30T15:28:00+07:00,cash,success,39692000.00,seed,2026-04-30T15:28:00+07:00,2026-04-30T15:28:00+07:00
PAY000203,ORD000227,2026-04-17T02:26:00+07:00,cash,success,17755500.00,seed,2026-04-17T02:26:00+07:00,2026-04-17T02:26:00+07:00
PAY000204,ORD000228,2026-02-27T14:08:00+07:00,cash,success,8751500.00,seed,2026-02-27T14:08:00+07:00,2026-02-27T14:08:00+07:00
PAY000205,ORD000229,2026-04-15T03:02:00+07:00,e_wallet,success,24042000.00,seed,2026-04-15T03:02:00+07:00,2026-04-15T03:02:00+07:00
PAY000206,ORD000230,2026-03-04T23:40:00+07:00,cash,success,4841500.00,seed,2026-03-04T23:40:00+07:00,2026-03-04T23:40:00+07:00
PAY000207,ORD000232,2026-04-01T23:51:00+07:00,cash,success,7835500.00,seed,2026-04-01T23:51:00+07:00,2026-04-01T23:51:00+07:00
PAY000208,ORD000233,2026-03-17T02:49:00+07:00,cash,success,6899000.00,seed,2026-03-17T02:49:00+07:00,2026-03-17T02:49:00+07:00
PAY000209,ORD000234,2026-03-15T21:23:00+07:00,card,refunded,22937500.00,seed,2026-03-15T21:23:00+07:00,2026-03-15T21:23:00+07:00
PAY000210,ORD000235,2026-06-20T05:04:00+07:00,cash,success,16454500.00,seed,2026-06-20T05:04:00+07:00,2026-06-20T05:04:00+07:00
PAY000211,ORD000236,2026-02-11T12:52:00+07:00,card,failed,9582500.00,seed,2026-02-11T12:52:00+07:00,2026-02-11T12:52:00+07:00
PAY000212,ORD000238,2026-05-28T00:15:00+07:00,card,success,12939000.00,seed,2026-05-28T00:15:00+07:00,2026-05-28T00:15:00+07:00
PAY000213,ORD000239,2026-05-20T04:13:00+07:00,bank_transfer,success,5310000.00,seed,2026-05-20T04:13:00+07:00,2026-05-20T04:13:00+07:00
PAY000214,ORD000240,2026-02-09T17:34:00+07:00,cash,success,1330000.00,seed,2026-02-09T17:34:00+07:00,2026-02-09T17:34:00+07:00
PAY000215,ORD000241,2026-03-27T15:13:00+07:00,bank_transfer,success,7200000.00,seed,2026-03-27T15:13:00+07:00,2026-03-27T15:13:00+07:00
PAY000216,ORD000242,2026-05-24T15:06:00+07:00,bank_transfer,success,10248500.00,seed,2026-05-24T15:06:00+07:00,2026-05-24T15:06:00+07:00
PAY000217,ORD000244,2026-02-12T20:39:00+07:00,cash,success,24543500.00,seed,2026-02-12T20:39:00+07:00,2026-02-12T20:39:00+07:00
PAY000218,ORD000245,2026-04-09T01:48:00+07:00,e_wallet,success,117000.00,seed,2026-04-09T01:48:00+07:00,2026-04-09T01:48:00+07:00
PAY000219,ORD000246,2026-01-22T04:46:00+07:00,cash,success,18489000.00,seed,2026-01-22T04:46:00+07:00,2026-01-22T04:46:00+07:00
PAY000220,ORD000247,2026-06-18T23:09:00+07:00,cash,success,6030000.00,seed,2026-06-18T23:09:00+07:00,2026-06-18T23:09:00+07:00
PAY000221,ORD000248,2026-01-07T20:05:00+07:00,e_wallet,success,10676000.00,seed,2026-01-07T20:05:00+07:00,2026-01-07T20:05:00+07:00
PAY000222,ORD000249,2026-06-17T08:02:00+07:00,bank_transfer,success,11969500.00,seed,2026-06-17T08:02:00+07:00,2026-06-17T08:02:00+07:00
PAY000223,ORD000250,2026-04-24T14:08:00+07:00,card,success,11474000.00,seed,2026-04-24T14:08:00+07:00,2026-04-24T14:08:00+07:00
PAY000224,ORD000251,2026-05-12T16:53:00+07:00,e_wallet,success,7550500.00,seed,2026-05-12T16:53:00+07:00,2026-05-12T16:53:00+07:00
PAY000225,ORD000252,2026-03-12T09:55:00+07:00,card,success,22016000.00,seed,2026-03-12T09:55:00+07:00,2026-03-12T09:55:00+07:00
PAY000226,ORD000253,2026-04-10T15:13:00+07:00,bank_transfer,success,9780000.00,seed,2026-04-10T15:13:00+07:00,2026-04-10T15:13:00+07:00
PAY000227,ORD000254,2026-05-25T00:27:00+07:00,e_wallet,success,14020000.00,seed,2026-05-25T00:27:00+07:00,2026-05-25T00:27:00+07:00
PAY000228,ORD000255,2026-06-28T21:58:00+07:00,bank_transfer,success,6187500.00,seed,2026-06-28T21:58:00+07:00,2026-06-28T21:58:00+07:00
PAY000229,ORD000256,2026-06-18T18:12:00+07:00,bank_transfer,success,16015000.00,seed,2026-06-18T18:12:00+07:00,2026-06-18T18:12:00+07:00
PAY000230,ORD000258,2026-04-25T12:48:00+07:00,card,success,11701000.00,seed,2026-04-25T12:48:00+07:00,2026-04-25T12:48:00+07:00
PAY000231,ORD000259,2026-05-20T13:00:00+07:00,bank_transfer,success,6818500.00,seed,2026-05-20T13:00:00+07:00,2026-05-20T13:00:00+07:00
PAY000232,ORD000260,2026-05-06T13:58:00+07:00,cash,success,27499500.00,seed,2026-05-06T13:58:00+07:00,2026-05-06T13:58:00+07:00
PAY000233,ORD000262,2026-03-25T19:20:00+07:00,cash,success,26109500.00,seed,2026-03-25T19:20:00+07:00,2026-03-25T19:20:00+07:00
PAY000234,ORD000263,2026-02-22T21:41:00+07:00,e_wallet,success,191000.00,seed,2026-02-22T21:41:00+07:00,2026-02-22T21:41:00+07:00
PAY000235,ORD000264,2026-05-10T00:44:00+07:00,card,failed,6821500.00,seed,2026-05-10T00:44:00+07:00,2026-05-10T00:44:00+07:00
PAY000236,ORD000265,2026-06-22T22:42:00+07:00,card,success,2686000.00,seed,2026-06-22T22:42:00+07:00,2026-06-22T22:42:00+07:00
PAY000237,ORD000266,2026-03-22T23:28:00+07:00,cash,success,5875000.00,seed,2026-03-22T23:28:00+07:00,2026-03-22T23:28:00+07:00
PAY000238,ORD000267,2026-05-24T19:16:00+07:00,bank_transfer,success,33059500.00,seed,2026-05-24T19:16:00+07:00,2026-05-24T19:16:00+07:00
PAY000239,ORD000269,2026-06-07T22:20:00+07:00,e_wallet,success,1555500.00,seed,2026-06-07T22:20:00+07:00,2026-06-07T22:20:00+07:00
PAY000240,ORD000270,2026-06-24T16:12:00+07:00,cash,success,16803500.00,seed,2026-06-24T16:12:00+07:00,2026-06-24T16:12:00+07:00
PAY000241,ORD000271,2026-02-04T03:45:00+07:00,cash,success,18414000.00,seed,2026-02-04T03:45:00+07:00,2026-02-04T03:45:00+07:00
PAY000242,ORD000273,2026-02-19T02:11:00+07:00,card,success,12239500.00,seed,2026-02-19T02:11:00+07:00,2026-02-19T02:11:00+07:00
PAY000243,ORD000274,2026-03-25T03:55:00+07:00,e_wallet,success,8915500.00,seed,2026-03-25T03:55:00+07:00,2026-03-25T03:55:00+07:00
PAY000244,ORD000275,2026-04-18T05:26:00+07:00,card,success,2765000.00,seed,2026-04-18T05:26:00+07:00,2026-04-18T05:26:00+07:00
PAY000245,ORD000276,2026-06-22T15:29:00+07:00,bank_transfer,failed,12879000.00,seed,2026-06-22T15:29:00+07:00,2026-06-22T15:29:00+07:00
PAY000246,ORD000277,2026-05-28T00:36:00+07:00,cash,success,4998000.00,seed,2026-05-28T00:36:00+07:00,2026-05-28T00:36:00+07:00
PAY000247,ORD000278,2026-06-13T13:44:00+07:00,bank_transfer,success,34979000.00,seed,2026-06-13T13:44:00+07:00,2026-06-13T13:44:00+07:00
PAY000248,ORD000279,2026-04-27T04:46:00+07:00,e_wallet,success,12030500.00,seed,2026-04-27T04:46:00+07:00,2026-04-27T04:46:00+07:00
PAY000249,ORD000280,2026-01-22T21:05:00+07:00,e_wallet,success,29231000.00,seed,2026-01-22T21:05:00+07:00,2026-01-22T21:05:00+07:00
PAY000250,ORD000281,2026-06-21T07:22:00+07:00,bank_transfer,failed,8242000.00,seed,2026-06-21T07:22:00+07:00,2026-06-21T07:22:00+07:00
PAY000251,ORD000283,2026-01-18T01:16:00+07:00,bank_transfer,success,20966500.00,seed,2026-01-18T01:16:00+07:00,2026-01-18T01:16:00+07:00
PAY000252,ORD000285,2026-03-08T17:00:00+07:00,cash,success,5652500.00,seed,2026-03-08T17:00:00+07:00,2026-03-08T17:00:00+07:00
PAY000253,ORD000286,2026-06-28T17:56:00+07:00,card,success,1310000.00,seed,2026-06-28T17:56:00+07:00,2026-06-28T17:56:00+07:00
PAY000254,ORD000289,2026-03-26T04:35:00+07:00,cash,success,16438000.00,seed,2026-03-26T04:35:00+07:00,2026-03-26T04:35:00+07:00
PAY000255,ORD000290,2026-04-11T08:55:00+07:00,cash,success,549000.00,seed,2026-04-11T08:55:00+07:00,2026-04-11T08:55:00+07:00
PAY000256,ORD000292,2026-01-29T01:23:00+07:00,bank_transfer,success,23395500.00,seed,2026-01-29T01:23:00+07:00,2026-01-29T01:23:00+07:00
PAY000257,ORD000293,2026-04-12T07:35:00+07:00,bank_transfer,success,9705000.00,seed,2026-04-12T07:35:00+07:00,2026-04-12T07:35:00+07:00
PAY000258,ORD000294,2026-03-15T11:20:00+07:00,e_wallet,success,7961000.00,seed,2026-03-15T11:20:00+07:00,2026-03-15T11:20:00+07:00
PAY000259,ORD000295,2026-04-24T17:07:00+07:00,bank_transfer,success,5826500.00,seed,2026-04-24T17:07:00+07:00,2026-04-24T17:07:00+07:00
PAY000260,ORD000296,2026-01-10T07:02:00+07:00,cash,success,12030000.00,seed,2026-01-10T07:02:00+07:00,2026-01-10T07:02:00+07:00
PAY000261,ORD000297,2026-01-10T20:45:00+07:00,cash,success,16569000.00,seed,2026-01-10T20:45:00+07:00,2026-01-10T20:45:00+07:00
PAY000262,ORD000298,2026-04-27T19:47:00+07:00,e_wallet,success,17321000.00,seed,2026-04-27T19:47:00+07:00,2026-04-27T19:47:00+07:00
PAY000263,ORD000299,2026-06-23T02:39:00+07:00,cash,success,9401000.00,seed,2026-06-23T02:39:00+07:00,2026-06-23T02:39:00+07:00
PAY000264,ORD000300,2026-03-16T19:55:00+07:00,cash,success,6108000.00,seed,2026-03-16T19:55:00+07:00,2026-03-16T19:55:00+07:00
PAY000265,ORD000301,2026-04-30T04:15:00+07:00,e_wallet,success,3986500.00,seed,2026-04-30T04:15:00+07:00,2026-04-30T04:15:00+07:00
PAY000266,ORD000302,2026-06-07T18:52:00+07:00,e_wallet,success,16969500.00,seed,2026-06-07T18:52:00+07:00,2026-06-07T18:52:00+07:00
PAY000267,ORD000303,2026-01-06T14:32:00+07:00,cash,success,5460000.00,seed,2026-01-06T14:32:00+07:00,2026-01-06T14:32:00+07:00
PAY000268,ORD000304,2026-03-23T03:55:00+07:00,bank_transfer,success,4320000.00,seed,2026-03-23T03:55:00+07:00,2026-03-23T03:55:00+07:00
PAY000269,ORD000305,2026-06-13T15:23:00+07:00,cash,success,2626500.00,seed,2026-06-13T15:23:00+07:00,2026-06-13T15:23:00+07:00
PAY000270,ORD000306,2026-05-05T23:24:00+07:00,card,success,10534000.00,seed,2026-05-05T23:24:00+07:00,2026-05-05T23:24:00+07:00
PAY000271,ORD000307,2026-04-16T14:22:00+07:00,card,success,7050000.00,seed,2026-04-16T14:22:00+07:00,2026-04-16T14:22:00+07:00
PAY000272,ORD000309,2026-06-15T23:08:00+07:00,card,success,24561500.00,seed,2026-06-15T23:08:00+07:00,2026-06-15T23:08:00+07:00
PAY000273,ORD000310,2026-06-17T03:35:00+07:00,bank_transfer,failed,10238500.00,seed,2026-06-17T03:35:00+07:00,2026-06-17T03:35:00+07:00
PAY000274,ORD000312,2026-04-12T22:35:00+07:00,bank_transfer,success,9784500.00,seed,2026-04-12T22:35:00+07:00,2026-04-12T22:35:00+07:00
PAY000275,ORD000313,2026-02-11T21:32:00+07:00,cash,success,5805500.00,seed,2026-02-11T21:32:00+07:00,2026-02-11T21:32:00+07:00
PAY000276,ORD000314,2026-03-15T07:35:00+07:00,cash,success,11358000.00,seed,2026-03-15T07:35:00+07:00,2026-03-15T07:35:00+07:00
PAY000277,ORD000315,2026-05-14T15:07:00+07:00,e_wallet,success,1000000.00,seed,2026-05-14T15:07:00+07:00,2026-05-14T15:07:00+07:00
PAY000278,ORD000316,2026-01-02T07:13:00+07:00,card,success,7380000.00,seed,2026-01-02T07:13:00+07:00,2026-01-02T07:13:00+07:00
PAY000279,ORD000317,2026-01-08T16:25:00+07:00,cash,success,10910000.00,seed,2026-01-08T16:25:00+07:00,2026-01-08T16:25:00+07:00
PAY000280,ORD000318,2026-03-28T03:03:00+07:00,card,failed,13952500.00,seed,2026-03-28T03:03:00+07:00,2026-03-28T03:03:00+07:00
PAY000281,ORD000319,2026-05-28T19:54:00+07:00,card,success,16280000.00,seed,2026-05-28T19:54:00+07:00,2026-05-28T19:54:00+07:00
PAY000282,ORD000320,2026-01-13T00:37:00+07:00,card,success,770000.00,seed,2026-01-13T00:37:00+07:00,2026-01-13T00:37:00+07:00
PAY000283,ORD000321,2026-04-11T05:35:00+07:00,bank_transfer,success,15982500.00,seed,2026-04-11T05:35:00+07:00,2026-04-11T05:35:00+07:00
PAY000284,ORD000322,2026-03-13T18:38:00+07:00,bank_transfer,success,17179500.00,seed,2026-03-13T18:38:00+07:00,2026-03-13T18:38:00+07:00
PAY000285,ORD000323,2026-01-31T02:12:00+07:00,e_wallet,success,40962000.00,seed,2026-01-31T02:12:00+07:00,2026-01-31T02:12:00+07:00
PAY000286,ORD000324,2026-03-05T23:50:00+07:00,bank_transfer,success,16563000.00,seed,2026-03-05T23:50:00+07:00,2026-03-05T23:50:00+07:00
PAY000287,ORD000325,2026-05-26T15:08:00+07:00,bank_transfer,success,6406500.00,seed,2026-05-26T15:08:00+07:00,2026-05-26T15:08:00+07:00
PAY000288,ORD000326,2026-06-03T09:35:00+07:00,bank_transfer,success,9211500.00,seed,2026-06-03T09:35:00+07:00,2026-06-03T09:35:00+07:00
PAY000289,ORD000327,2026-01-22T14:23:00+07:00,cash,success,720000.00,seed,2026-01-22T14:23:00+07:00,2026-01-22T14:23:00+07:00
PAY000290,ORD000328,2026-03-01T12:54:00+07:00,card,success,10779500.00,seed,2026-03-01T12:54:00+07:00,2026-03-01T12:54:00+07:00
PAY000291,ORD000329,2026-06-11T16:40:00+07:00,cash,success,15254500.00,seed,2026-06-11T16:40:00+07:00,2026-06-11T16:40:00+07:00
PAY000292,ORD000330,2026-06-18T01:20:00+07:00,card,failed,675000.00,seed,2026-06-18T01:20:00+07:00,2026-06-18T01:20:00+07:00
PAY000293,ORD000331,2026-01-11T23:34:00+07:00,e_wallet,success,12983500.00,seed,2026-01-11T23:34:00+07:00,2026-01-11T23:34:00+07:00
PAY000294,ORD000332,2026-03-24T22:29:00+07:00,card,success,5770000.00,seed,2026-03-24T22:29:00+07:00,2026-03-24T22:29:00+07:00
PAY000295,ORD000333,2026-06-25T20:48:00+07:00,card,success,8243000.00,seed,2026-06-25T20:48:00+07:00,2026-06-25T20:48:00+07:00
PAY000296,ORD000334,2026-02-02T01:34:00+07:00,e_wallet,success,18433500.00,seed,2026-02-02T01:34:00+07:00,2026-02-02T01:34:00+07:00
PAY000297,ORD000335,2026-05-01T07:05:00+07:00,bank_transfer,success,22640000.00,seed,2026-05-01T07:05:00+07:00,2026-05-01T07:05:00+07:00
PAY000298,ORD000336,2026-02-25T22:51:00+07:00,card,success,7630000.00,seed,2026-02-25T22:51:00+07:00,2026-02-25T22:51:00+07:00
PAY000299,ORD000337,2026-04-20T16:26:00+07:00,e_wallet,success,32474000.00,seed,2026-04-20T16:26:00+07:00,2026-04-20T16:26:00+07:00
PAY000300,ORD000338,2026-05-22T01:26:00+07:00,bank_transfer,success,3980000.00,seed,2026-05-22T01:26:00+07:00,2026-05-22T01:26:00+07:00
PAY000301,ORD000340,2026-04-27T14:28:00+07:00,cash,success,18831500.00,seed,2026-04-27T14:28:00+07:00,2026-04-27T14:28:00+07:00
PAY000302,ORD000341,2026-03-26T20:35:00+07:00,e_wallet,success,8363000.00,seed,2026-03-26T20:35:00+07:00,2026-03-26T20:35:00+07:00
PAY000303,ORD000342,2026-03-11T18:17:00+07:00,cash,success,20909000.00,seed,2026-03-11T18:17:00+07:00,2026-03-11T18:17:00+07:00
PAY000304,ORD000343,2026-04-12T01:16:00+07:00,bank_transfer,success,13569000.00,seed,2026-04-12T01:16:00+07:00,2026-04-12T01:16:00+07:00
PAY000305,ORD000345,2026-01-16T05:34:00+07:00,bank_transfer,success,6685500.00,seed,2026-01-16T05:34:00+07:00,2026-01-16T05:34:00+07:00
PAY000306,ORD000346,2026-05-06T02:31:00+07:00,card,success,2812000.00,seed,2026-05-06T02:31:00+07:00,2026-05-06T02:31:00+07:00
PAY000307,ORD000347,2026-06-23T19:44:00+07:00,card,success,13591000.00,seed,2026-06-23T19:44:00+07:00,2026-06-23T19:44:00+07:00
PAY000308,ORD000348,2026-04-27T17:59:00+07:00,card,success,13315000.00,seed,2026-04-27T17:59:00+07:00,2026-04-27T17:59:00+07:00
PAY000309,ORD000349,2026-01-05T14:05:00+07:00,bank_transfer,success,843500.00,seed,2026-01-05T14:05:00+07:00,2026-01-05T14:05:00+07:00
PAY000310,ORD000350,2026-06-11T22:50:00+07:00,bank_transfer,success,6849500.00,seed,2026-06-11T22:50:00+07:00,2026-06-11T22:50:00+07:00
PAY000311,ORD000351,2026-05-12T18:36:00+07:00,e_wallet,success,13335000.00,seed,2026-05-12T18:36:00+07:00,2026-05-12T18:36:00+07:00
PAY000312,ORD000352,2026-02-06T19:16:00+07:00,card,failed,13120000.00,seed,2026-02-06T19:16:00+07:00,2026-02-06T19:16:00+07:00
PAY000313,ORD000353,2026-06-25T19:10:00+07:00,card,success,23796500.00,seed,2026-06-25T19:10:00+07:00,2026-06-25T19:10:00+07:00
PAY000314,ORD000354,2026-03-07T19:38:00+07:00,cash,success,4560000.00,seed,2026-03-07T19:38:00+07:00,2026-03-07T19:38:00+07:00
PAY000315,ORD000355,2026-05-04T16:56:00+07:00,bank_transfer,success,13744000.00,seed,2026-05-04T16:56:00+07:00,2026-05-04T16:56:00+07:00
PAY000316,ORD000356,2026-04-04T00:46:00+07:00,card,success,32504500.00,seed,2026-04-04T00:46:00+07:00,2026-04-04T00:46:00+07:00
PAY000317,ORD000357,2026-02-16T11:54:00+07:00,e_wallet,success,17815000.00,seed,2026-02-16T11:54:00+07:00,2026-02-16T11:54:00+07:00
PAY000318,ORD000358,2026-05-13T02:33:00+07:00,cash,success,7640500.00,seed,2026-05-13T02:33:00+07:00,2026-05-13T02:33:00+07:00
PAY000319,ORD000359,2026-01-31T10:59:00+07:00,card,success,11247000.00,seed,2026-01-31T10:59:00+07:00,2026-01-31T10:59:00+07:00
PAY000320,ORD000360,2026-05-04T04:40:00+07:00,bank_transfer,success,5440000.00,seed,2026-05-04T04:40:00+07:00,2026-05-04T04:40:00+07:00
PAY000321,ORD000361,2026-01-08T21:56:00+07:00,card,success,16509000.00,seed,2026-01-08T21:56:00+07:00,2026-01-08T21:56:00+07:00
PAY000322,ORD000362,2026-03-14T22:00:00+07:00,cash,success,16965500.00,seed,2026-03-14T22:00:00+07:00,2026-03-14T22:00:00+07:00
PAY000323,ORD000363,2026-02-03T21:55:00+07:00,bank_transfer,failed,4712000.00,seed,2026-02-03T21:55:00+07:00,2026-02-03T21:55:00+07:00
PAY000324,ORD000366,2026-05-08T16:52:00+07:00,card,success,21830000.00,seed,2026-05-08T16:52:00+07:00,2026-05-08T16:52:00+07:00
PAY000325,ORD000368,2026-04-13T19:52:00+07:00,e_wallet,success,13529000.00,seed,2026-04-13T19:52:00+07:00,2026-04-13T19:52:00+07:00
PAY000326,ORD000369,2026-04-29T20:40:00+07:00,card,success,17072500.00,seed,2026-04-29T20:40:00+07:00,2026-04-29T20:40:00+07:00
PAY000327,ORD000370,2026-02-06T06:11:00+07:00,bank_transfer,success,30425000.00,seed,2026-02-06T06:11:00+07:00,2026-02-06T06:11:00+07:00
PAY000328,ORD000371,2026-05-07T20:00:00+07:00,bank_transfer,success,6240000.00,seed,2026-05-07T20:00:00+07:00,2026-05-07T20:00:00+07:00
PAY000329,ORD000373,2026-02-25T18:44:00+07:00,e_wallet,success,12373500.00,seed,2026-02-25T18:44:00+07:00,2026-02-25T18:44:00+07:00
PAY000330,ORD000374,2026-02-17T15:24:00+07:00,e_wallet,success,17136000.00,seed,2026-02-17T15:24:00+07:00,2026-02-17T15:24:00+07:00
PAY000331,ORD000375,2026-04-19T05:55:00+07:00,card,success,14022000.00,seed,2026-04-19T05:55:00+07:00,2026-04-19T05:55:00+07:00
PAY000332,ORD000376,2026-03-15T05:59:00+07:00,card,success,3563500.00,seed,2026-03-15T05:59:00+07:00,2026-03-15T05:59:00+07:00
PAY000333,ORD000377,2026-01-07T00:49:00+07:00,cash,failed,19890000.00,seed,2026-01-07T00:49:00+07:00,2026-01-07T00:49:00+07:00
PAY000334,ORD000378,2026-06-05T08:59:00+07:00,card,success,29002500.00,seed,2026-06-05T08:59:00+07:00,2026-06-05T08:59:00+07:00
PAY000335,ORD000379,2026-03-30T14:05:00+07:00,bank_transfer,success,7786000.00,seed,2026-03-30T14:05:00+07:00,2026-03-30T14:05:00+07:00
PAY000336,ORD000380,2026-02-25T02:44:00+07:00,cash,success,7531000.00,seed,2026-02-25T02:44:00+07:00,2026-02-25T02:44:00+07:00
PAY000337,ORD000381,2026-01-06T17:55:00+07:00,e_wallet,success,26272500.00,seed,2026-01-06T17:55:00+07:00,2026-01-06T17:55:00+07:00
PAY000338,ORD000382,2026-06-24T03:56:00+07:00,cash,failed,11220000.00,seed,2026-06-24T03:56:00+07:00,2026-06-24T03:56:00+07:00
PAY000339,ORD000383,2026-06-05T22:42:00+07:00,e_wallet,failed,8276000.00,seed,2026-06-05T22:42:00+07:00,2026-06-05T22:42:00+07:00
PAY000340,ORD000385,2026-05-05T06:45:00+07:00,card,success,8067000.00,seed,2026-05-05T06:45:00+07:00,2026-05-05T06:45:00+07:00
PAY000341,ORD000386,2026-05-17T20:11:00+07:00,e_wallet,success,14600000.00,seed,2026-05-17T20:11:00+07:00,2026-05-17T20:11:00+07:00
PAY000342,ORD000387,2026-05-02T20:14:00+07:00,bank_transfer,success,12018500.00,seed,2026-05-02T20:14:00+07:00,2026-05-02T20:14:00+07:00
PAY000343,ORD000388,2026-06-04T22:08:00+07:00,bank_transfer,success,4380000.00,seed,2026-06-04T22:08:00+07:00,2026-06-04T22:08:00+07:00
PAY000344,ORD000389,2026-06-02T21:46:00+07:00,e_wallet,success,44243500.00,seed,2026-06-02T21:46:00+07:00,2026-06-02T21:46:00+07:00
